"praf","pmek","plcg","pip2","pip3","p44.42","pakts473","pka","pkc","p38","pjnk"
62.1,30.2,17.8,15.4,6.55,8.13,22.1,457,10,17.6,8.13
118,31.9,15.7,15.5,26.4,4,16.8,632,9.91,11.1,7.3
79.1,31.1,18.4,44.5,26.7,4.07,19.3,965,11.9,16.3,9.91
96.5,30.2,14.1,23.5,13.7,28.6,48.3,1124,13.7,19.8,5.05
84.3,48.3,1,294,21.3,33.4,52.3,453,22.7,24.4,7.64
63.2,36.2,14.2,62.6,15,11.9,19.3,389,20,37.5,20.4
67.9,31.3,9.56,91.4,23.5,51.9,82.8,2207,24.1,43.7,8.98
28.4,20.4,16.1,12.4,2.35,5.52,17,316,18.6,27.1,5.99
52.3,38.9,3.75,18.3,26.2,7.77,12.4,313,16,34.9,58.8
30.5,15.7,4.57,18.9,32.5,11.9,12.9,655,5.73,9.91,59.4
151,48.7,10.8,29.7,64.9,5.88,21.5,685,1,86.6,3.05
66.1,27.9,4.57,183,44.1,4.1,22.3,698,10.8,31.1,4.96
115,39.2,7.5,66.1,11.2,22.7,27.6,250,36.2,57.8,16.5
34.9,16.1,11.8,46.6,20.5,16.8,15.4,343,14.3,22.5,9.14
47,44.9,11.1,13.9,37.9,24.8,20,547,18.3,44.5,17.8
30.5,23.1,6.26,157,9.91,8.66,20.9,237,23.5,36.2,5.33
131,85.1,1.54,126,11.8,5,16.4,514,20,27.1,8.2
65.5,25.3,12.3,145,19.8,4.03,14.3,914,4.57,22.5,77.7
33.7,19.6,8.9,28.4,20.9,6.85,18.8,1134,17.8,24.6,5.28
60.4,22.5,12.5,31.9,2.05,20.9,34.3,519,6.61,12.1,64.4
21.9,18.3,1,89,5.88,3.89,12.4,491,9.06,27.4,16.7
85.1,27.6,2.35,9.56,21.9,10.2,25.7,514,20.2,50.9,9.47
48.7,19.5,25.7,14.5,4.87,22.1,34.6,414,30.5,53.8,14.6
30.8,12.3,14.6,13.8,2.11,4.37,18.6,368,2.97,1,2.27
99.1,43.7,1,161,23.3,7.64,17.9,578,5.14,17.3,21.3
41.4,28.9,15.3,30.2,13,18.6,41,557,4.87,27.1,71.7
87.4,44.5,34.6,47.8,17.2,18.6,33.7,300,10.9,32.2,46.1
89,34.9,13.9,27.4,87.4,14.1,21.1,638,22.9,28.9,15.8
106,25.5,6.85,34.3,35.2,6.38,29.4,931,9.56,17.9,7.99
109,31.9,2.53,1.08,509,17.3,18.6,241,14.9,21.9,2.89
40.3,27.1,21.9,29.2,8.51,16.8,39.6,547,2.84,3.13,5.33
92.2,47,18.9,16.5,4.78,1.08,4.74,25.3,7.04,43.7,106
16.7,5.38,1.01,11.8,20.4,16,25.3,274,19.5,21.1,13.8
45.3,27.9,5.62,87.4,15.4,4.26,19.1,866,20.4,38.9,26.4
40,12.2,11.2,21.5,44.1,21.7,32.2,478,15.3,41.8,18.8
22.5,19.5,6.32,188,14.1,9.82,13,673,6.32,23.7,105
14.3,13.6,10.6,355,69.8,6.49,3.96,542,19.8,48.3,25
20.5,15,10.3,12.6,29.4,34,70.4,1762,3.68,17.2,127
13.2,6.79,6.21,149,27.6,32.8,50.9,418,25.3,26.9,10
47.8,17.9,19.5,55.2,41.8,19.8,28.9,426,14.7,21.3,10.7
23.5,16.3,3.19,1,445,10.6,18.3,389,28.1,46.1,17.9
12,21.3,11.3,74.3,13.8,7.91,20,939,30.2,48.7,5.67
89,38.2,7.17,13.2,18.4,18.8,25,349,20.4,34,17.9
34,23.3,13.2,202,23.3,21.9,30.2,319,18.1,22.7,1.46
47,44.9,11.1,13.9,37.9,24.8,20,547,18.3,44.5,17.8
53.8,25.5,2.89,183,29.7,10.1,17,692,8.82,6.61,8.58
56.2,30.2,16.4,16.4,16.4,5.33,13.9,610,1.88,1.05,5.62
64.9,29.4,17.8,109,34.3,4.33,9.73,379,15.1,13.6,2.84
23.9,20,8.51,99.1,18.3,5.28,20.2,813,13.2,32.5,19.6
7.17,16.3,2.79,11.5,11.5,20,27.9,466,31.3,71,24.6
87.4,44.5,34.6,47.8,17.2,18.6,33.7,300,10.9,32.2,46.1
34.9,16.5,4.33,72.3,25.9,39.6,70.4,1230,12.6,30.5,42.2
9.39,6.04,6.26,5.83,3.75,20.5,35.5,396,14.2,16.1,8.28
39.2,18.9,12.3,47,25.9,30.8,45.3,457,9.82,27.6,75
46.1,21.9,1.45,2.76,7.1,11.1,25.5,638,18.8,36.2,13.9
131,115,10.3,58.8,10.5,21.9,34,478,8.35,22.3,10.2
35.2,19.1,19.8,53.8,77,22.1,32.8,334,16.7,28.1,5.47
5.78,1.01,8.82,60.4,31.1,15.5,31.3,730,3.31,15.8,56.2
24.6,25.5,10.6,18.1,1.31,2.17,31.9,3.02,12.7,30.5,20.5
119,29.4,16.1,15.3,9.82,18.6,28.6,396,49.6,64.4,18.8
44.9,22.9,9.47,14.7,17.3,11.8,30.8,466,13.2,17.9,4.49
23.9,17.8,7.99,40.7,14.5,31.1,81.3,1762,15.7,12.9,5
61.5,23.1,12.1,33.4,28.6,15.3,30,340,41.8,59.4,30
30,9.31,18.6,19.3,13.5,8.13,33.1,466,6.26,34,107
31.3,22.7,4.83,12.6,11,21.1,31.6,289,25.9,41,17.5
51.9,30.2,8.74,96.5,25.3,6.92,15,483,10.1,28.6,27.4
3.65,10.9,14.2,67.3,33.7,4.18,16.8,23.3,2,7.7,48.7
179,77,11.1,207,45.3,4.14,8.28,133,12.7,19.3,36.5
53.8,20.7,13.8,82.8,31.3,3.08,12.7,375,18.9,30.8,7.04
7.91,21.7,7.99,165,46.1,22.5,36.8,437,20.2,20.9,8.43
23.9,17.8,7.99,40.7,14.5,31.1,81.3,1762,15.7,12.9,5
30,11,7.5,14.9,16,26.4,41.8,685,19.3,33.7,9.06
47.4,22.9,3.11,15.7,9.91,10.6,23.9,400,17.6,32.2,12.2
73.7,30,23.5,73.7,23.9,8.82,21.3,813,17.3,41.8,8.2
92.2,28.9,9.06,3.46,23.3,15.3,31.1,429,10.8,9.39,1.95
2.55,12.4,1.83,200,16.7,3.05,15.8,655,20.2,36.8,10.7
48.7,22.5,26.9,514,154,13.1,21.5,835,27.9,78.4,32.5
93.9,45.3,4.91,23.1,10.6,12.1,7.99,692,8.35,21.7,82.8
35.9,34.9,4.14,13.2,30,7.64,25,638,17.6,30,7.99
151,48.7,10.8,29.7,64.9,5.88,21.5,685,1,86.6,3.05
23.7,23.9,1,407,43.3,5.78,17.6,1459,11.9,20.7,3.65
75,24.8,9.91,16.5,88.2,15.8,31.1,429,1.72,2.64,2.71
85.8,22.3,7.23,104,26.9,23.5,38.5,509,30.5,58.3,35.5
93.1,44.9,9.65,28.4,16,17.3,23.5,615,23.7,44.9,8.28
87.4,153,9.91,42.9,6.73,23.5,31.1,334,12.7,20.2,12.5
2.55,12.4,1.83,200,16.7,3.05,15.8,655,20.2,36.8,10.7
59.4,41.4,9.73,14.9,6.15,9.06,20.4,500,30.2,56.7,14.5
42.9,17.6,1.43,62.1,12.9,18.6,80.6,5523,10.2,21.3,15.7
86.6,36.5,1,461,36.8,42.2,54.7,227,5.88,13.8,42.6
123,27.4,10.8,13.7,42.6,5.05,15.3,939,13.9,25.7,9.31
31.3,28.6,13.3,7.23,1.12,2.17,9.65,262,12.2,2.89,4.74
44.5,44.5,4.41,68.5,9.91,32.8,47.8,403,77,133,49.6
45.7,12.1,80.6,90.6,23.3,7.84,15.7,362,64.9,100,16.5
179,55.7,18.8,509,80.6,11.5,16,164,25,33.7,15
34.9,10.8,15.7,16.3,3.4,13.3,26.2,1009,21.5,42.6,9.31
60.4,16.5,9.39,155,22.7,19.3,62.1,567,17,23.7,13.2
14.3,22.1,18.4,11.4,1.68,22.5,39.2,426,8.9,17.3,3.19
110,34,14.1,31.3,25.3,7.3,16.5,505,17.8,29.2,11.7
9.91,25.5,12.3,23.9,47,20.7,30,396,6.73,18.6,47.8
35.2,29.7,18.3,47.8,48.3,17.2,31.1,445,10.1,17.6,10
120,40.7,7.57,898,123,16.8,28.4,319,11.1,24.1,10.8
75,31.6,10.2,118,26.7,13.7,20.7,449,13.9,31.3,10.5
58.8,31.9,4.07,14.2,3.96,7.64,11.2,231,16.3,39.2,17.5
28.1,30.5,9.73,52.3,5.99,3.49,15.3,19.8,15.7,26.2,10.6
42.6,23.3,16.4,40,1.75,6.55,10.5,610,11.9,25.9,45.7
151,48.7,10.8,29.7,64.9,5.88,21.5,685,1,86.6,3.05
14.7,18.6,11.2,45.3,10.1,22.5,27.4,209,11.1,33.1,16
23.9,17.8,7.99,40.7,14.5,31.1,81.3,1762,15.7,12.9,5
13.6,13.7,5.94,10.3,17.2,8.2,24.6,429,24.1,51.9,20
55.2,27.4,55.7,131,31.1,10.2,20.7,375,8.66,23.3,26.9
13.9,21.1,15.8,35.9,16.5,11.7,15,1322,13,23.7,13.1
38.2,24.4,22.9,20.2,11.1,3.19,23.3,851,2.86,11.3,31.6
25.3,28.4,13,16.3,38.5,6.1,16.8,655,6.04,20,121
76.4,41.4,18.4,281,68.5,9.22,21.5,667,16.4,29.4,14.2
15.7,29.7,42.6,83.5,51.9,18.6,77,4914,16.7,27.6,13.6
122,85.1,10,17.3,20.4,25,44.1,1420,2.81,11.8,59.4
21.5,18.1,9.56,108,26.2,10.5,7.5,433,10.4,24.4,10.9
135,198,5.38,120,13.7,9.73,23.1,519,10.1,26.9,13.9
20.9,27.6,13.6,48.3,54.7,1,1.47,198,13.2,22.7,8.51
84.3,35.2,11.2,18.3,63.2,4.33,9.56,325,2.41,372,26.9
13.5,10.7,9.39,3.59,29.7,4.91,34.3,227,13.7,33.1,12.2
15.7,29.7,42.6,83.5,51.9,18.6,77,4914,16.7,27.6,13.6
19.1,40.7,13.1,22.3,9.47,13,26.9,403,14.7,18.6,15.3
59.9,19.1,8.2,149,29.7,12.3,20.5,552,13.8,31.3,16.1
31.3,13.1,9.22,101,12.4,6.73,13.6,422,19.6,33.1,10
59.9,16.4,29.7,71.7,119,12.7,15.7,429,17.6,37.9,21.1
98.2,21.5,7.43,75,20.5,6.92,10.8,496,27.9,48.7,16.7
8.43,36.8,24.1,22.9,9.39,14.7,20.4,685,12.5,15.1,5.09
96.5,29.7,13.9,16,2.46,6.98,19.5,1055,10.7,11.1,3.89
75.7,21.1,25.9,122,66.1,23.7,39.6,328,23.5,41.8,8.66
105,40.3,11.3,18.4,13.9,14.7,27.1,359,28.4,30.5,7.17
13.7,7.5,16.7,8.06,10.9,14.7,27.9,538,14.6,34.3,13.3
34,21.3,19.1,9.39,5.42,13.8,22.1,478,19.6,60.4,36.2
78.4,21.1,8.43,32.2,40.3,5.78,17.9,213,10.5,23.7,11.2
25.3,28.4,13,16.3,38.5,6.1,16.8,655,6.04,20,121
37.5,31.1,16.3,17.5,5.99,5.33,11,328,21.7,34.6,11.9
1.35,8.82,18.8,14.9,7.17,14.6,18.4,457,11,13.6,6.55
18.3,11.3,8.2,221,35.9,264,528,5989,6.15,10.6,4.66
50.5,23.5,7.77,10.6,41.8,9.56,19.6,644,24.1,53.8,15.7
41.8,14.6,8.2,15.7,16,8.74,11.9,382,15.7,35.5,4.78
94.7,50,6.85,10.2,31.6,33.7,38.9,276,8.9,23.9,1.68
186,165,22.9,26.4,4.83,8.74,16.5,538,36.2,30.5,12.3
24.6,25.5,10.6,18.1,1.31,2.17,31.9,3.02,12.7,30.5,20.5
69.8,20.9,4.53,5.67,4.41,25,39.6,319,16.5,40.7,75.7
32.8,20.9,9.65,58.8,11.5,11.7,18.6,552,12.7,17.3,11.4
83.5,54.2,13.1,21.1,8.2,23.5,36.5,426,24.1,48.3,24.6
57.8,21.7,4.18,64.4,9.39,5.14,69.2,1322,32.8,56.2,11.9
23.9,17.8,7.99,40.7,14.5,31.1,81.3,1762,15.7,12.9,5
42.2,22.3,1.36,38.5,21.5,24.1,39.6,588,20.4,34,16.4
27.9,17.5,5.62,10.5,36.8,33.1,44.5,632,16.3,26.4,13
39.2,17.2,81.3,205,29.2,19.8,27.4,346,9.73,19.8,19.1
115,36.8,11.3,17.6,3.59,36.5,51.9,316,9.47,18.8,2.11
64.4,26.9,34.3,36.2,30.5,5.33,57.3,1000,16.7,28.6,16
47.4,22.9,3.11,15.7,9.91,10.6,23.9,400,17.6,32.2,12.2
47,57.3,9.39,164,52.8,9.31,14.6,638,10,29.7,9.47
13.6,8.74,13,39.2,25,18.4,30.2,379,15.7,37.9,8.74
73,37.9,43.3,68.5,11.5,21.3,48.7,1104,8.43,20.9,1
71.7,19.5,10.6,28.6,28.4,23.9,38.5,316,15.5,26.4,6.15
29.4,16.1,10.3,21.1,2.89,10.6,20.5,449,4.14,7.17,4.7
49.1,22.1,2.79,83.5,16.4,8.9,15.5,449,20.7,39.2,23.5
102,30.8,9.06,95.6,18.6,4.18,17.2,621,5.99,15.5,4.87
41.8,45.3,4.26,157,23.9,23.9,43.3,355,14.6,26.2,13.8
37.2,11.8,17.9,16.1,17.9,13.1,62.6,2864,32.2,62.6,37.5
16.3,9.31,17.6,25.3,62.1,10.3,33.7,441,1.32,5.78,6.85
4.22,7.57,1.67,437,73,6.04,13.2,375,8.9,20.2,4.37
35.2,9.14,17.2,12.4,3.62,18.8,34,784,20,39.6,15.1
18.3,11.3,8.2,221,35.9,264,528,5989,6.15,10.6,4.66
49.1,15,8.2,246,71.7,4.18,7.43,533,30.2,47.4,19.3
32.8,19.1,5.62,19.8,13.9,21.9,33.7,368,25.7,49.6,13.3
34,24.1,3.65,47.8,31.9,22.5,59.9,1358,38.9,67.3,18.9
109,38.5,11.7,18.6,18.3,9.73,18.9,362,15.8,25.3,6.15
70.4,25.5,3.31,11.7,5.78,20.2,25.9,284,30.8,59.4,12.6
106,25.5,6.85,34.3,35.2,6.38,29.4,931,9.56,17.9,7.99
40.7,16.1,16.5,12.5,3.02,17.6,31.9,843,61.5,85.1,25.5
110,35.2,56.2,111,34.9,7.04,15.8,407,14.7,5.33,7.99
31.1,23.9,21.9,19.1,10.1,13.2,20.7,505,6.79,17.3,13.8
36.8,20.7,12.5,13.1,10.5,47.8,59.4,835,19.3,45.3,5.62
20.7,33.7,15.4,15.3,12.7,32.8,50,470,10.5,14.7,3.75
122,85.1,10,17.3,20.4,25,44.1,1420,2.81,11.8,59.4
9.82,6.04,2.21,179,20.7,26.9,27.4,385,10.1,22.5,5.57
50.5,38.5,8.2,42.9,10.7,14.3,21.3,599,22.5,37.2,19.8
57.8,15,37.5,40,18.8,29.4,30.5,322,10.6,34.9,22.3
38.9,16,1.68,186,29.4,58.3,96.5,1611,2.46,8.13,22.5
125,61,23.1,41.4,10.5,8.98,61,874,13.9,15.7,2.97
33.1,26.4,15.1,11,15.1,18.6,27.9,828,21.5,37.2,10.6
52.8,14.6,25.7,178,41.8,6.21,10.8,255,16.8,36.8,17
67.3,25,8.43,16,12.5,12,28.9,594,10,27.6,1.27
13.7,10.1,2.67,34,3.11,11.2,28.6,1981,19.3,37.5,26.4
30.5,15.7,4.57,18.9,32.5,11.9,12.9,655,5.73,9.91,59.4
13.9,21.1,15.8,35.9,16.5,11.7,15,1322,13,23.7,13.1
20.5,32.5,10.1,55.7,18.8,3.68,24.6,311,2.25,18.8,68.5
23.1,30.2,1.1,311,27.1,11.5,23.7,594,18.6,28.9,7.91
62.6,18.4,7.57,23.3,7.77,6.15,9.82,255,1.18,24.8,1.46
74.3,29.7,2.46,219,13,9.06,20.4,750,48.3,89,31.3
32.8,19.1,5.62,19.8,13.9,21.9,33.7,368,25.7,49.6,13.3
7.17,16.3,2.79,11.5,11.5,20,27.9,466,31.3,71,24.6
50.9,15.1,1.21,1.33,7.64,7.17,14.9,567,11.9,11.5,7.5
93.9,23.3,5.99,219,38.2,10.2,20.5,594,11.1,23.7,5.38
112,47.8,2.84,193,39.6,4.26,14.6,828,10.1,18.8,70.4
93.1,44.9,9.65,28.4,16,17.3,23.5,615,23.7,44.9,8.28
44.5,44.5,4.41,68.5,9.91,32.8,47.8,403,77,133,49.6
126,45.7,8.82,90.6,15.8,6.38,26.9,828,7.84,17.9,1
120,85.8,9.73,114,13.3,8.06,15.8,578,6.85,21.1,75.7
26.9,17.3,6.92,17.9,18.3,6.79,17.3,717,26.7,41.4,30.5
26.4,17.2,9.82,164,30.8,5.67,16,1219,4.96,19.1,86.6
65.5,16.8,16.4,18.6,10.8,23.1,38.2,461,26.9,39.6,7.37
107,30,8.66,38.2,9.82,6.26,8.13,466,5.88,27.6,155
154,136,24.6,26.4,4.78,2.21,12.7,509,23.7,31.3,8.82
18.9,26.2,10.7,155,23.1,12.5,27.1,567,15.7,25.9,37.5
66.1,27.9,4.57,183,44.1,4.1,22.3,698,10.8,31.1,4.96
41,17.5,8.66,46.1,35.9,3.96,13.9,418,21.1,38.5,12.9
58.3,28.6,7.99,11.7,2.97,5.47,15.1,34,2.55,2.07,7.84
19.1,9.82,2.21,5,12.5,3.72,20.2,1731,2.59,30.8,141
61.5,16.8,5.23,105,22.9,5.73,27.6,396,25,25.9,5.94
78.4,21.1,8.43,32.2,40.3,5.78,17.9,213,10.5,23.7,11.2
143,67.3,3.79,9.56,54.7,3.85,14.6,221,7.17,16.7,13.6
46.1,16.1,2.39,16.8,45.3,19.3,38.2,723,15.1,28.4,8.98
47.4,33.4,12.7,289,59.4,12.9,31.6,523,6.55,11.1,22.1
31.6,16.8,6.61,3.52,5.67,16.4,39.6,1009,2.19,23.9,112
40.3,19.6,6.73,311,92.2,5.38,9.56,588,16,38.5,11.2
8.74,19.8,8.43,56.2,29.7,15.3,19.1,429,37.9,67.9,27.6
28.9,21.5,8.74,15.8,35.5,3.46,21.9,355,17.8,44.1,11.8
77,26.4,17.8,14.2,13.9,34,53.3,491,6.44,13.8,10.4
32.8,17.2,13,10.6,2.48,56.7,84.3,1685,26.7,49.6,31.1
69.2,19.3,12.6,12.4,12.1,11.1,23.9,615,1.75,7.5,10.2
48.7,17.3,1.38,13.6,56.2,4.96,26.9,1263,11,15.7,8.9
56.2,37.2,12.1,75.7,31.1,16.8,36.5,375,13.3,7.64,4.83
35.5,14.6,8.06,10.4,14.5,24.4,32.8,352,19.8,34,12.2
9.56,24.4,4.91,184,17.6,11.2,18.9,874,3.37,12.9,112
77,21.1,12.2,22.1,3.13,6.61,22.9,445,26.9,38.2,10.3
63.8,24.6,22.5,12.7,20.7,14.9,26.9,655,7.04,23.5,91.4
16.7,5.38,1.01,11.8,20.4,16,25.3,274,19.5,21.1,13.8
88.2,52.8,9.47,14.6,8.28,34.9,56.7,400,20.9,38.9,14.2
49.6,46.1,9.06,47.8,25,7.37,16.5,441,10.1,13.6,6.21
105,58.3,68.5,215,20.7,2.5,30,820,9.14,13.9,1.83
34,10.8,79.1,165,16.5,5.83,17.3,267,20.5,60.4,93.1
19.5,13.8,19.3,14.1,1.27,5.23,33.7,1046,32.2,75,42.6
55.7,35.5,47.4,73,176,8.98,20.9,552,16.3,25.5,13
207,56.7,3.52,172,20,5.67,19.3,316,17.8,48.3,56.7
38.5,22.5,5.78,74.3,23.3,10.6,13,835,15.8,23.3,7.57
95.6,42.9,9.65,74.3,45.3,13,70.4,1811,24.1,50.5,16.3
9.56,24.4,4.91,184,17.6,11.2,18.9,874,3.37,12.9,112
14.7,18.6,11.2,45.3,10.1,22.5,27.4,209,11.1,33.1,16
18.9,5.94,11.5,172,25.7,2.07,13.8,528,7.57,11.2,12
11.3,17.6,7.91,18.4,55.2,23.7,82,939,12.9,13,7.91
38.2,15.8,5.67,136,18.1,33.1,69.2,379,22.9,71,43.3
63.8,34.9,8.82,85.8,17.5,14.7,26.9,604,2.92,16.8,64.4
6.73,20,10.4,143,25.3,32.2,38.2,478,26.7,47.4,19.1
109,31.9,2.53,1.08,509,17.3,18.6,241,14.9,21.9,2.89
64.9,22.9,13.2,31.9,4.14,13.7,44.5,1298,11.4,25.9,12.4
31.6,16.7,7.43,250,23.5,12.2,25.3,496,10.1,13.6,9.91
