"praf","pmek","plcg","pip2","pip3","p44.42","pakts473","pka","pkc","p38","pjnk"
38.2,24.1,28.1,22.1,30,25.5,47.8,1186,25.3,53.8,39.2
26.9,14.7,8.9,85.8,8.58,9.39,19.8,505,20.5,39.2,25.7
40,32.8,11.3,98.2,19.5,40,75.7,365,19.3,33.7,14.7
18.8,19.5,25.9,322,51.9,10.5,23.1,365,3.79,10.9,73.7
60.4,24.8,17,337,60.4,12.7,25,496,9.91,20.5,9.56
50.9,35.2,22.1,22.9,3.19,3.96,12.4,115,32.2,49.6,18.8
13.7,13.9,19.8,20.9,16.1,4.74,15.8,63.2,33.1,36.8,2.13
18.9,11,14.2,8.66,34.6,153,239,704,32.5,41.4,13.9
28.9,15.7,22.7,37.9,49.1,13,23.5,509,22.1,53.8,35.9
75,57.8,4.91,15.4,24.6,21.9,36.2,233,21.3,46.1,17
93.1,36.5,9.31,349,38.9,11.5,19.3,355,8.58,12.6,23.5
103,37.9,10.6,47,8.98,17,32.8,255,2.69,44.5,1.95
29.4,25.9,26.4,35.5,6.15,21.3,41.4,626,23.3,52.8,29.2
31.9,8.82,12.9,154,56.7,16.8,16,433,9.56,48.7,54.2
49.1,18.8,14.9,29.4,15,17.6,28.1,470,1.88,21.9,59.4
58.8,19.1,19.6,100,19.8,9.65,45.7,939,2.09,13.9,61
71.7,25.5,13.1,12,43.3,12.2,31.3,655,7.7,16.4,49.1
92.2,31.3,9.82,36.2,88.2,5.88,12.1,382,8.06,20.5,7.3
88.2,19.5,22.3,81.3,16.4,4.57,16.5,542,18.4,33.4,14.1
60.4,24.8,17,337,60.4,12.7,25,496,9.91,20.5,9.56
58.8,17.6,24.8,179,61.5,17.3,69.2,717,2.04,30.5,86.6
96.5,46.1,16.1,15.5,31.6,3.85,22.3,5.57,6.15,32.5,73
56.7,13.9,18.4,13.5,15.5,5.67,30.2,538,17.9,39.6,14.6
27.9,20.7,25.3,70.4,42.2,6.98,21.3,313,24.8,44.5,23.1
66.1,53.8,11.1,20.5,26.9,5.19,15.7,573,8.9,11.4,38.5
45.7,28.9,12.1,13.7,40.3,5.88,13.3,403,23.7,43.3,8.28
70.4,33.1,8.2,500,93.1,47.8,88.2,1055,2.53,12.1,87.4
38.9,14.9,24.1,82.8,17.2,21.5,21.5,271,13.6,31.9,14.7
59.4,44.1,14.6,10.2,13,14.9,32.5,403,11.4,31.9,19.5
51.9,24.4,23.3,124,41,10.8,20.7,331,27.9,61,32.8
73,20,13.3,13.6,28.6,2.25,23.1,302,58.3,111,170
15.4,26.4,16.4,55.7,15.3,15.4,25,457,7.7,19.3,14.2
13.3,20.7,18.6,147,35.5,69.2,110,1275,5.73,16.5,16.8
37.5,21.9,7.37,23.3,57.8,8.9,14.3,375,18.4,46.1,35.2
40.7,55.7,11.2,114,26.7,53.3,84.3,956,12.4,26.7,15
49.1,16.5,13.3,141,25.7,31.1,62.1,710,14.2,27.4,22.1
70.4,42.2,17.6,20.9,10.5,59.4,98.2,1981,35.9,46.1,17.8
73,82.8,23.1,13.5,1.29,5.83,11.8,528,13.7,28.6,23.1
102,38.2,37.5,244,73.7,14.9,15.3,466,5.28,30.5,122
55.2,18.8,7.5,32.5,13.6,55.7,97.3,2618,10.1,30.8,58.3
64.9,46.6,26.2,21.9,14.1,24.1,31.1,375,12.1,27.1,7.99
106,24.8,1.35,61,16.1,70.4,108,1018,15.4,31.9,14.2
14.3,8.43,11.2,15.4,55.2,9.47,33.4,1104,26.9,44.1,13.6
56.7,24.1,8.35,20.5,31.6,7.5,21.9,461,4.29,13.2,62.1
86.6,38.2,18.8,10.3,2.48,19.5,31.3,382,18.8,30.5,3.49
75,26.4,25,163,35.5,19.6,30,250,15.8,28.9,12.4
37.2,25.3,17.5,82,24.6,7.77,16.8,426,16.5,26.7,6.79
21.5,12.7,27.6,53.3,53.3,25.3,44.9,325,19.3,25.3,9.65
61,19.1,10.2,68.5,28.6,10.9,6.55,267,20.5,43.7,21.9
93.1,28.9,9.56,11.4,23.1,20.4,24.8,319,4.14,20.2,122
102,50,42.2,78.4,32.8,17,57.3,1114,6.32,18.1,101
32.2,28.4,39.6,25.5,11.5,14.7,24.6,319,24.6,44.1,19.8
36.5,18.4,3.25,9.73,38.9,4.22,13,241,16.3,36.5,20.9
65.5,32.5,12.9,17,12.7,18.8,31.1,334,5.88,33.1,138
102,31.6,4.41,12.9,21.7,8.58,18.3,523,10.1,33.4,104
102,38.2,37.5,244,73.7,14.9,15.3,466,5.28,30.5,122
87.4,54.7,19.6,8.58,24.8,15.8,33.1,757,24.6,40.7,25
46.6,21.3,17.5,56.7,35.9,46.1,75,359,25.9,39.6,16.4
45.3,16.5,17,89.8,47,19.5,46.1,407,11.1,27.6,122
62.6,27.6,77,53.8,16,7.77,14.1,331,18.6,39.6,12.9
109,69.2,13.6,77,5.52,75.7,107,562,19.3,35.9,30.2
64.4,18.1,23.7,16.4,3.37,16.3,34,355,9.91,20.9,6.32
27.6,20.2,14.5,122,26.9,8.35,12.1,418,19.6,35.9,22.5
27.6,20.2,14.5,122,26.9,8.35,12.1,418,19.6,35.9,22.5
12,13.7,19.5,15.7,13.2,65.5,111,2091,1,98.2,4.74
50,28.1,22.3,28.6,19.3,9.73,39.2,1472,29.7,59.9,22.7
63.8,21.7,15.4,39.2,8.9,100,233,2458,14.1,32.5,14.5
25.9,11.7,23.7,32.2,24.1,16.7,42.9,483,4.18,19.3,40.3
74.3,26.4,13.5,36.5,50,4.26,17.2,70.4,3,14.7,92.2
78.4,30.5,19.3,89.8,33.4,4.22,31.9,813,1.58,18.8,54.7
102,30.8,7.17,82,49.1,20.2,25,343,3.96,26.9,87.4
50,13.8,11.9,13.2,11.3,18.1,27.9,392,56.2,77,1
14.6,11,8.35,175,32.2,8.35,25.9,965,23.9,35.2,5.19
170,86.6,29.7,179,47,29.2,43.3,331,4.18,23.9,93.9
39.6,38.2,10.5,92.2,22.7,27.6,31.3,223,16.5,30.8,7.64
10.9,6.38,16.7,145,33.4,8.58,11,305,1.6,13.8,62.6
48.7,19.5,32.8,43.7,44.9,8.58,24.4,466,1.6,20.4,64.9
56.7,24.1,8.35,20.5,31.6,7.5,21.9,461,4.29,13.2,62.1
25.5,18.9,16.7,28.9,4.83,8.43,13.6,661,15.8,37.9,18.4
85.8,31.3,9.65,73.7,10.8,5.94,17.9,441,22.3,46.6,32.8
36.2,20.7,23.9,20,11,10.6,21.3,453,4,9.91,54.7
75,26.4,25,163,35.5,19.6,30,250,15.8,28.9,12.4
75,32.2,24.6,20.5,16,21.3,25.5,284,27.6,47.8,30.2
35.5,37.5,4.03,21.9,13.7,4.87,17.3,523,3.55,16.5,69.8
80.6,56.7,16.1,27.6,4.03,5.28,5.88,491,3.52,5.57,24.4
41.4,20.7,12.1,18.3,14.9,7.84,21.5,1155,6.32,16.4,9.31
18.8,19.5,25.9,322,51.9,10.5,23.1,365,3.79,10.9,73.7
53.8,22.1,15.8,11.4,10.8,11.7,34.9,193,3.34,14.5,77
60.4,15.5,13.6,70.4,40.3,8.43,21.3,250,23.7,40,29.7
43.7,26.7,23.3,78.4,43.7,11.5,12.6,483,11.1,31.1,9.06
50.5,21.1,17.5,22.3,4.22,25.3,38.9,382,3.52,8.43,71.7
35.5,23.7,2.89,4.26,12.9,13,22.7,470,7.77,33.4,16.3
50.9,15,16.5,17.5,5.42,44.1,82.8,1176,8.43,21.9,15.4
195,60.4,32.2,11.4,44.5,4.53,13.3,28.4,15.8,25.9,20.7
26.2,26.7,21.3,10.9,14.7,9.06,37.9,89,40,65.5,1.42
65.5,48.3,17.9,93.1,25.3,9.31,11.9,491,2.86,15.7,57.3
28.4,12.6,21.1,31.3,45.3,36.2,60.4,835,4.18,15.8,90.6
38.5,7.3,3.13,17,17.5,29.4,41.8,470,27.4,42.9,16
93.9,27.4,67.3,138,30.8,28.1,46.1,906,2.69,6.98,71
51.9,26.7,12.9,44.5,4.49,30.2,50,302,17.9,22.3,10.3
93.9,35.9,17.6,14.3,13,23.5,40,300,13.2,24.6,13
78.4,22.1,30,328,35.2,12.3,22.9,253,16.7,25.9,10.6
33.4,20.5,24.8,18.8,20,18.8,45.3,743,14.9,26.2,14.2
117,59.4,10.8,284,23.1,21.1,30.5,305,7.1,21.1,32.5
56.7,35.9,9.14,30.8,15.4,37.9,105,1625,21.7,30.5,19.8
62.1,18.1,24.8,113,25.5,17,34.6,604,4.26,13.5,72.3
40.3,14.6,12.2,64.4,20.7,19.1,29.2,382,22.1,36.2,17.8
66.1,23.9,17.6,12.6,20,21.7,35.9,269,24.4,36.5,11.3
37.9,14.2,13.3,32.8,12.1,17.9,42.9,487,2.11,24.8,66.7
62.1,20.5,25,57.3,12.1,14.9,21.5,422,1,89,1.57
79.9,25,36.5,26.2,42.6,4.91,9.91,385,5.42,25.9,98.2
55.2,55.7,9.56,514,53.8,7.99,15.3,685,14.3,26.7,11.5
2.97,7.23,14.2,73.7,6.85,17.5,25.5,195,1.76,8.43,75
85.1,26.9,25.3,47.8,22.9,13.6,14.2,396,4.74,8.98,43.3
63.2,37.2,37.9,81.3,39.2,316,621,1472,18.1,30.8,9.73
181,37.9,1,292,49.6,6.38,13.1,573,20.9,38.2,17.6
84.3,34.6,5.14,15.8,14.3,13.5,21.5,349,3.46,12.1,62.1
85.1,26.9,25.3,47.8,22.9,13.6,14.2,396,4.74,8.98,43.3
95.6,33.1,22.7,47.4,12.9,34.3,44.5,237,5.67,16,82.8
33.1,17.3,5.99,93.9,26.4,11.5,41.8,692,4.57,18.4,3.02
56.2,34.9,25.9,6.21,1,19.6,37.9,352,1,3.82,5.14
70.4,42.2,17.6,20.9,10.5,59.4,98.2,1981,35.9,46.1,17.8
63.8,28.6,20.5,19.3,6.98,20.9,26.7,382,11.1,22.7,30
89,31.6,54.2,79.9,26.9,4,58.8,523,5.47,21.7,54.7
75.7,25.9,21.5,64.4,45.3,8.28,28.4,583,15.7,36.8,13.7
46.1,27.9,13.9,17,15.5,17.5,39.6,311,8.66,24.4,1.64
63.8,23.7,1,118,10.9,51.4,100,1334,22.9,54.7,17.8
85.8,62.1,53.3,325,239,12.9,24.6,403,10.6,14.3,12.2
38.5,12.7,4.37,22.7,23.7,4.22,10.8,578,1.86,7.37,3.43
37.5,31.1,22.1,27.9,27.9,18.8,37.2,573,1.88,33.1,54.7
99.1,50.5,14.6,76.4,30,3.92,12,343,13.6,29.4,12
17.5,36.2,4.26,429,40.3,10.3,39.6,85.1,23.3,66.1,12.1
58.8,19.1,19.6,100,19.8,9.65,45.7,939,2.09,13.9,61
79.1,25.5,7.57,93.1,22.1,8.9,19.8,478,20.5,32.8,14.2
38.5,15.8,15.3,47.8,61.5,20.2,25.5,274,10,32.8,14.2
57.8,27.1,15.5,57.3,19.5,25.9,34.6,382,3.05,27.1,78.4
51.9,26.7,12.9,44.5,4.49,30.2,50,302,17.9,22.3,10.3
2.97,7.23,14.2,73.7,6.85,17.5,25.5,195,1.76,8.43,75
53.8,12.7,10.9,12.4,30.8,20.2,37.9,403,22.5,38.5,20.9
110,53.8,25,85.1,31.3,27.1,42.2,267,4.61,47,33.7
29.4,20.2,7.7,125,27.4,89,150,799,2.71,15.4,49.1
56.2,34.9,17,20,15,7.3,22.7,973,3.08,15.3,60.4
37.9,12.3,11.2,57.3,10.6,16.7,46.6,1611,15.3,39.2,23.1
53.3,18.6,22.7,55.7,21.1,17.6,17.2,449,29.2,44.1,21.9
48.3,12.3,24.1,17.3,1,1.55,19.5,42.9,21.1,34.3,18.6
10.8,15,23.5,28.4,55.7,1.22,14.7,828,18.9,31.9,10.1
45.3,19.5,19.3,47,85.8,3.55,30,1124,17.5,44.5,157
79.9,44.1,4.45,89.8,28.1,39.2,82.8,632,20.4,51.4,35.9
99.1,53.3,17.2,101,26.7,38.5,70.4,552,2.48,7.91,89
47.4,30.5,19.8,21.7,31.6,33.1,87.4,400,3.89,36.8,96.5
95.6,38.2,5,281,64.4,26.4,45.3,496,26.2,48.7,10.4
12.3,6.38,7.37,111,18.6,3.11,18.8,496,14.2,34,13.5
149,85.1,8.43,7.99,17.8,29.2,69.2,1208,26.4,46.6,30
16.3,12.1,67.3,149,39.6,43.3,64.4,1027,9.56,15.4,67.3
62.1,20.7,14.7,14.5,8.13,9.31,24.8,414,3.49,33.7,204
92.2,16.7,5.62,7.43,27.6,55.2,76.4,784,16,28.6,8.2
29.4,16.7,18.9,95.6,34.6,13.6,22.5,322,24.1,34.3,12.9
38.2,24.1,28.1,22.1,30,25.5,47.8,1186,25.3,53.8,39.2
41.4,30.5,14.2,126,27.6,20.4,43.7,300,14.2,24.8,22.9
42.2,20.2,8.2,26.9,23.9,19.1,40.3,422,22.9,32.5,24.4
54.2,21.9,11.7,229,36.5,36.2,127,939,16.8,40,14.9
2.97,7.23,14.2,73.7,6.85,17.5,25.5,195,1.76,8.43,75
66.7,44.1,14.5,15.4,8.13,15.4,34,392,22.7,37.9,17.9
54.7,28.4,8.35,9.39,20.7,38.5,59.9,898,12.7,23.7,13.5
48.3,33.7,15.7,11.3,28.1,7.5,32.5,1310,11.2,27.9,20.9
89,30,44.9,47,7.37,52.8,97.3,2288,69.8,94.7,8.28
164,33.1,5.78,28.6,13.7,16.3,24.1,319,22.5,35.5,12.4
41.8,21.3,9.39,7.91,32.5,13.3,61,858,2.81,17.3,64.4
57.8,27.4,6.61,14.7,18.1,28.1,32.5,349,10.3,26.7,9.73
31.9,23.9,15.1,12.7,4.61,6.73,15,562,1,68.5,8.2
32.2,21.5,5.88,136,18.3,96.5,175,578,3.34,23.3,83.5
552,389,12.9,161,44.5,17.8,25.9,770,4.03,13.5,26.7
78.4,30.5,19.3,89.8,33.4,4.22,31.9,813,1.58,18.8,54.7
61.5,17.2,17.8,10.1,16.7,14.9,33.1,542,11.1,20.9,154
40.3,15.5,15,63.8,29.4,26.4,43.7,649,11.2,26.2,10.4
67.9,25.9,17.6,16,19.3,9.47,32.2,704,30.5,55.7,40
18.6,10.3,63.2,51.4,24.8,7.84,13.9,505,5.78,13.9,71.7
38.5,17.8,32.2,115,61,10.6,21.3,965,5,20.4,34.9
131,37.2,19.1,97.3,30.2,24.1,29.4,313,16,19.1,18.4
42.2,20.2,8.2,26.9,23.9,19.1,40.3,422,22.9,32.5,24.4
92.2,36.5,3.75,113,17.6,24.8,32.2,319,3.85,18.1,23.5
103,37.9,10.6,47,8.98,17,32.8,255,2.69,44.5,1.95
114,26.7,9.47,124,24.4,13,20.5,284,3.4,13.9,1
12.6,8.06,4.91,19.5,69.8,8.28,23.5,542,11,29.7,89.8
21.5,12.7,27.6,53.3,53.3,25.3,44.9,325,19.3,25.3,9.65
25.7,20.5,28.4,85.8,26.4,47,86.6,470,21.9,36.8,14.5
37.9,16.4,34.6,39.2,6.85,2.53,13.9,239,4.07,58.8,89
22.5,44.5,12.7,157,12.1,22.7,27.1,445,17.9,40,12.7
48.7,32.8,1,118,10.3,1.54,14.3,610,2.69,35.5,58.8
26.7,17,1.35,365,17.8,14.1,52.8,1700,10.3,20.7,13.9
97.3,36.5,21.7,57.3,4.18,4.74,40.7,505,16.1,31.6,14.9
2.74,3.96,38.2,37.9,9.56,47,71.7,1144,25.9,50.5,113
95.6,38.2,5,281,64.4,26.4,45.3,496,26.2,48.7,10.4
78.4,28.6,16.5,150,53.3,12.4,26.2,496,33.4,74.3,29.7
37.2,14.5,26.9,17.3,13.2,24.1,31.6,300,12.2,34.3,18.4
15,13.2,26.2,28.1,13.5,11.2,44.1,2035,7.17,17.2,12.6
104,26.2,11.4,11.9,22.1,9.56,15,349,1.36,31.9,1
40,23.7,14.3,19.8,13.7,1.73,5.67,16.8,23.5,42.6,11.5
57.8,27.1,15.5,57.3,19.5,25.9,34.6,382,3.05,27.1,78.4
70.4,41.4,18.3,83.5,14.5,43.7,77.7,1219,11.9,22.7,15.8
34.6,13.8,9.56,200,25.3,8.28,17,542,9.31,10.6,34
12,13.7,19.5,15.7,13.2,65.5,111,2091,1,98.2,4.74
51.4,59.4,42.2,178,66.1,5.78,22.7,514,9.82,18.3,4
21.5,1,8.28,181,43.7,18.8,38.5,644,13.6,29.2,7.04
167,79.1,9.65,111,20.2,28.4,89,1472,20.4,29.2,12.9
47,18.1,16.3,26.4,8.98,19.3,36.2,528,30.5,40.7,10.9
34,13.3,33.7,271,71,4.41,39.2,982,20.7,28.9,9.65
14.3,5.42,13,89,1.64,8.2,21.9,414,21.3,33.1,23.1
69.8,47,25.5,276,77,32.8,51.4,799,19.6,47.8,16.4
73.7,25.3,15.4,120,12.6,4.78,18.8,445,4.74,15.3,114
55.2,18.9,11,123,11.9,11.5,23.9,422,11.2,25.3,14.2
37.5,20,3.89,7.57,14.3,20.9,39.2,302,10.8,28.1,7.57
62.1,16.1,25,379,78.4,31.3,50,343,14.1,20.2,9.65
75,23.7,13.5,178,31.6,21.5,33.1,255,28.1,43.7,12.5
37.2,16.4,6.1,7.99,12.6,26.4,59.4,1208,14.5,22.1,2.27
71,40.7,11.7,16.8,14.5,7.99,16.7,655,24.8,43.3,14.3
35.9,16.5,12.3,16.8,8.13,18.6,32.5,352,3.37,16.5,61.5
45.7,15.7,13.2,21.3,7.5,23.9,49.1,1382,19.5,38.5,20.9
52.3,21.5,27.1,155,67.9,7.23,23.9,820,3.59,25,93.1
37.2,11.1,23.5,100,26.7,15.7,73.7,519,30.5,82.8,19.1
102,38.2,37.5,244,73.7,14.9,15.3,466,5.28,30.5,122
10.6,14.1,28.4,17.9,12.4,17.6,25.7,365,4.57,12.5,40.3
69.8,23.1,17.6,445,109,24.8,38.5,179,21.1,47.8,22.7
36.5,16.5,15.5,32.2,9.47,3.34,5.42,257,26.9,47,66.1
86.6,49.1,17.9,4.91,15.3,10.8,17,284,21.3,37.2,11.2
36.8,29.2,5,9.06,15.5,17.9,17.9,400,14.6,41.4,151
8.43,17.8,27.9,103,35.5,8.51,19.6,289,11.1,28.6,16.3
24.4,15.5,15,114,15.8,16.7,30,1000,13.6,20.5,17.3
41,21.3,16.1,20.4,10.1,71.7,132,599,37.9,54.7,22.3
50.9,24.4,68.5,137,50.9,22.7,40.3,496,42.6,74.3,200
74.3,27.4,16.4,22.7,2,6.26,15.1,457,13.6,24.6,6.55
62.6,23.9,24.8,35.5,8.28,9.82,27.1,441,9.73,27.4,53.8
79.9,80.6,4.41,209,19.5,10.5,35.5,422,26.9,40.3,15.3
36.5,15.5,2.55,8.35,40,15.8,34.6,281,21.3,28.6,13.9
78.4,30.5,19.3,89.8,33.4,4.22,31.9,813,1.58,18.8,54.7
106,74.3,48.7,61.5,24.8,16,36.2,542,7.7,27.9,167
40,16,10.2,18.9,31.3,5.19,17.2,922,25,59.9,35.9
41,21.3,16.1,20.4,10.1,71.7,132,599,37.9,54.7,22.3
31.6,17.8,14.5,10.6,4.91,10.2,23.9,276,13.8,28.4,12.7
51.4,37.9,42.6,73.7,36.2,15.5,35.5,1219,1.98,17.6,77
62.1,51.9,13.6,30.2,10.6,14.3,37.9,692,6.49,25,91.4
47,23.1,18.6,28.1,18.4,11.3,30,743,28.4,47.8,19.3
59.9,40,6.44,196,25.9,95.6,143,1700,16.8,47.4,16.7
55.2,32.8,16.3,16.4,25.7,24.1,49.1,806,6.32,11.7,54.7
170,86.6,29.7,179,47,29.2,43.3,331,4.18,23.9,93.9
12.6,8.06,4.91,19.5,69.8,8.28,23.5,542,11,29.7,89.8
50.9,18.4,49.6,52.8,23.5,8.9,18.1,491,18.4,39.2,12.5
102,46.1,11.3,104,13.3,36.8,65.5,914,13.7,33.4,11
66.7,24.8,16.7,19.1,18.9,30.8,61,1252,18.8,36.5,25.9
