"praf","pmek","plcg","pip2","pip3","p44.42","pakts473","pka","pkc","p38","pjnk"
20,11.2,35.2,36.2,9.22,3.37,3.49,110,17.9,33.7,36.2
58.8,32.5,2.57,9.39,11.8,80.6,122,478,50.9,106,289
25.7,11.4,21.7,19.5,4.78,4.1,25.5,340,10.6,13.6,50
79.9,56.2,17.5,17.2,10.2,138,217,615,8.43,21.7,47.8
12.3,9.47,17.3,13.6,15.4,33.4,57.8,437,16.7,26.9,68.5
18.3,20.9,49.6,114,25.7,38.5,52.8,449,18.3,26.9,45.7
22.1,24.1,27.4,400,32.8,196,274,931,16.7,24.4,40
10.6,14.6,14.7,22.3,9.91,12.7,44.9,1065,14.2,30,76.4
20,16.3,26.7,176,10,106,168,2571,9.39,8.28,13.9
29.7,26.2,10.8,25.9,13.7,19.5,30.2,843,3.68,18.8,48.7
108,71,20.7,27.9,6.04,26.2,39.6,496,15.1,29.4,56.7
17.3,18.3,14.2,15.1,8.74,49.1,94.7,2110,13.2,31.1,46.1
14.5,40,12.7,143,34,62.1,109,1144,9.56,24.8,40.3
19.6,5.05,42.6,84.3,30.8,25.3,64.9,1778,7.7,22.3,61
17.9,16.3,52.8,279,27.1,30.2,45.3,449,10.6,35.2,48.3
28.1,14.1,9.82,186,52.3,3.02,21.9,328,5.99,23.5,42.2
42.6,42.9,22.9,31.9,10.7,19.1,34.3,655,12,15,35.9
48.3,35.2,14.7,26.4,2.84,12.9,30.5,791,19.3,35.9,33.4
32.2,18.1,91.4,382,76.4,17.6,38.9,882,73,139,328
23.5,13.3,35.2,41,25.9,12,33.1,626,31.9,74.3,138
23.7,24.6,45.7,207,32.8,38.2,62.6,552,19.1,30.8,31.6
26.7,15.7,25.3,31.1,5.67,8.66,29.7,1009,12.6,42.6,33.7
52.8,30.2,27.6,29.4,17.6,12.9,25.9,594,97.3,129,32.2
17.8,16.3,14.3,85.8,17,20.5,33.1,922,43.7,62.1,62.1
24.6,22.7,13.6,75,6.73,20.2,37.9,500,9.73,38.2,106
64.9,38.2,13.6,149,37.2,34,51.4,445,26.4,52.3,87.4
17,31.1,24.4,18.1,9.47,17.5,35.2,562,23.7,57.3,66.7
68.5,63.8,26.2,23.3,3.79,5,8.51,547,23.9,41,52.8
18.9,11.5,71,470,80.6,45.7,55.7,392,11,14.7,49.6
84.3,48.7,20.9,27.9,14.9,47.4,77.7,414,11.9,27.6,28.6
94.7,50.9,26.4,48.7,13.5,64.9,117,2595,19.5,40.7,62.6
34.9,20.4,58.8,474,69.8,34.9,43.7,407,13,29.4,30.2
46.6,31.9,1,1.01,9.06,2.57,27.9,478,10.1,35.9,52.8
32.2,21.3,104,519,87.4,45.7,61.5,1286,22.1,34.3,42.6
16.3,7.84,33.4,313,20.5,70.4,110,2035,25.9,49.6,66.7
21.3,22.7,8.35,149,16.1,23.7,38.9,289,20.5,38.5,49.6
13.1,11.7,21.7,132,42.2,36.5,49.1,542,1.08,5.88,13.2
75.7,86.6,20.2,80.6,20.7,3.68,15.7,1114,17.5,32.8,31.1
5.88,8.51,28.9,26.2,7.3,73,112,1219,1,20.7,47.4
47,25.9,19.3,16.1,1,17.8,98.2,2839,12.9,24.4,37.2
12.1,25,5.94,449,45.3,93.9,153,1568,4.29,47,6.49
4.96,12.6,47.8,57.8,19.6,3.43,19.1,655,19.5,42.9,62.6
89.8,73,17.6,17.6,13.9,1.7,3.75,331,13.7,35.5,62.6
23.3,14.5,20.7,276,24.8,19.1,77,1640,42.9,72.3,143
6.15,17.5,24.4,26.7,4.57,19.6,32.2,557,15.1,33.4,50.5
7.57,16,13.3,133,8.51,12.1,31.3,599,6.32,43.7,41.4
2.29,19.1,18.6,12.6,2.59,33.7,43.3,557,10.1,11.8,1.01
20,16.3,26.7,176,10,106,168,2571,9.39,8.28,13.9
48.3,23.5,33.1,111,31.1,6.73,30.2,743,4.87,23.9,41.4
22.5,15,21.5,237,18.6,13.5,19.1,542,16.4,21.1,55.7
85.1,61.5,18.1,18.1,5,22.5,33.7,1134,10.9,21.9,24.8
13.3,10.2,19.5,20.5,5,6.92,15.7,717,20,32.5,61.5
80.6,57.8,7.23,165,15.5,5.09,8.9,346,11.2,21.1,33.4
71.7,58.3,69.2,523,61,16.4,29.7,542,21.9,41,59.9
27.6,16,18.9,26.7,12.5,82.8,127,1700,103,138,33.7
36.8,22.9,5.73,1,15.4,36.2,62.1,1794,17.6,33.7,41.8
18.3,17,21.9,18.9,4.57,4.66,3.79,91.4,16.4,39.2,49.1
22.9,11.4,122,337,50.5,6.61,41.8,626,11.5,31.9,51.9
25.7,7.64,48.7,389,59.9,10.3,29.4,649,10,20.5,30
20,11.2,35.2,36.2,9.22,3.37,3.49,110,17.9,33.7,36.2
29.2,4.26,27.9,17.5,4.61,47.4,85.8,1230,11.2,20.9,39.2
16,17.2,11.5,21.7,9.39,129,209,1860,12.1,14.9,36.5
8.74,13.7,10.2,176,27.9,56.2,119,1700,15,26.7,41.8
77.7,105,20.5,126,10.1,19.5,33.4,496,12,15.7,52.8
12.9,6.79,80.6,461,79.9,27.4,45.7,311,20,36.2,24.6
43.3,26.2,23.3,16,3.16,40.3,58.8,588,10.4,28.6,57.3
42.2,25.9,4.22,10.4,1.96,76.4,110,461,1.76,106,3.89
34.6,18.8,54.2,313,54.7,16.1,34.3,704,1,13.7,8.06
35.5,25,13.9,103,15.1,15,22.7,594,12.1,19.8,33.7
37.5,20.4,14.1,215,27.4,17.9,22.5,743,14.5,46.1,40
48.3,47,18.4,14.5,3.11,15.8,60.4,2227,8.9,24.4,39.2
29.2,4.03,18.6,17.3,7.17,12.3,26.9,599,50.5,120,186
24.1,21.1,2.17,1.83,2.92,3.02,17.2,127,13,36.8,93.1
22.1,20,6.98,16.8,18.1,28.4,46.6,359,16.1,42.6,122
22.1,24.1,27.4,400,32.8,196,274,931,16.7,24.4,40
28.9,20.7,104,519,88.2,25,35.5,426,51.4,106,179
7.37,11.1,12.7,107,9.14,13,23.7,644,22.7,39.2,49.1
12.9,4.14,17.5,13.1,10.3,3.34,33.1,710,10.7,37.9,81.3
27.9,9.91,117,514,73,57.8,90.6,1176,14.3,31.1,39.2
21.3,16.4,21.1,22.5,16.5,3.46,25.3,578,7.17,36.2,48.3
84.3,48.7,20.9,27.9,14.9,47.4,77.7,414,11.9,27.6,28.6
33.4,28.9,12.2,21.7,14.3,22.5,75,1794,15,25.5,38.2
22.3,5.94,57.8,505,75.7,11.1,20.9,777,10.5,16.5,19.6
26.7,15.7,25.3,31.1,5.67,8.66,29.7,1009,12.6,42.6,33.7
23.9,15.1,26.9,19.5,3.4,5.67,21.5,692,15,35.5,45.3
53.8,22.3,24.6,28.4,13.2,17.6,56.7,2436,262,334,7.84
29.7,20.9,4.1,16.7,18.3,17.6,34.9,784,9.39,32.5,35.5
66.7,31.1,12.1,213,10.2,44.9,51.4,279,6.98,21.9,39.2
17.8,13.3,22.9,13.1,3.34,102,172,3338,6.73,27.1,54.2
13.7,18.6,15,106,9.47,8.9,18.9,583,11.5,18.3,31.6
43.3,26.2,23.3,16,3.16,40.3,58.8,588,10.4,28.6,57.3
20.5,8.43,20.9,23.3,8.66,33.4,54.2,311,9.56,21.1,25.5
55.2,31.3,16.5,19.5,7.1,22.7,44.5,1055,25.9,44.5,59.9
6.44,18.3,15.7,41.4,13.1,44.1,56.2,750,35.5,59.4,76.4
13.7,15.3,17.5,22.9,9.56,18.9,42.9,496,9.73,59.4,48.3
10.5,6.98,23.5,35.5,5.23,32.2,53.8,851,14.1,20.2,78.4
98.2,56.2,12.4,200,18.6,38.9,60.4,784,18.9,20.7,38.5
8.06,15.7,27.9,31.3,9.47,14.2,36.8,851,9.82,15.4,37.2
13.8,12.3,24.8,20.7,7.3,39.2,57.8,426,13.7,26.7,35.5
23.5,8.58,25.7,33.7,15,119,281,1670,12.2,29.4,32.8
11.4,4.33,11.1,96.5,14.3,22.1,44.1,890,8.74,32.8,56.2
13.2,15.7,60.4,389,59.9,26.2,41.4,359,1,2.41,37.9
15.8,16.7,29.2,441,94.7,27.4,48.3,851,9.91,25.5,44.9
6.32,12.3,22.5,27.4,7.3,4.87,16.8,368,21.7,28.6,68.5
13.1,16.7,57.3,379,56.7,84.3,181,1486,10.4,25.3,30.8
23.3,17.3,45.7,461,55.7,32.2,42.9,410,8.9,21.1,43.3
27.1,28.6,22.9,209,30.8,40,62.1,626,54.2,87.4,9.31
85.1,64.4,6.85,13.7,5.47,32.8,63.2,1981,11.2,18.4,44.9
34,12.9,16.3,75,4.96,3.79,24.1,379,31.3,45.3,93.1
13,8.28,23.1,24.1,7.37,57.3,83.5,1046,13.2,35.9,58.8
16.8,20.7,3.92,20.7,10.6,30.2,51.4,328,11.4,28.9,37.9
22.9,7.43,80.6,279,42.6,27.4,45.3,1433,65.5,113,107
22.9,21.9,18.9,56.7,13.2,11.3,25.3,621,16.1,28.1,30.2
10.6,12.7,11,124,22.5,11.5,37.5,770,6.73,27.1,60.4
17.9,8.2,10.8,32.2,6.98,21.5,50.9,396,9.22,25.5,38.5
30,14.9,22.3,35.5,2.46,137,316,5829,1,14.1,13.2
21.3,22.7,8.35,149,16.1,23.7,38.9,289,20.5,38.5,49.6
163,39.2,17,11.4,9.06,143,235,1526,6.61,6.21,34
16.3,20,16.1,25.3,1.45,55.2,78.4,505,10.4,18.9,44.5
8.58,10.7,98.2,204,58.3,22.9,42.2,343,20.7,52.3,11.2
85.8,61,61,372,59.4,37.5,55.2,313,36.5,75.7,196
52.8,39.2,17.2,161,19.5,4.83,20,410,8.66,19.3,29.7
14.1,9.31,18.3,3.37,29.4,112,161,939,8.51,16.3,46.1
21.7,16.8,20.5,108,16.7,12.6,24.1,542,17.8,40.7,36.5
13.7,37.5,18.6,23.9,7.3,63.8,108,638,6.38,16.8,17.9
22.1,15.8,21.3,32.2,8.98,3.85,22.3,328,1.47,7.23,48.7
21.3,15.1,16.3,23.9,4.61,44.1,62.6,632,37.2,67.3,150
8.82,6.38,17.9,15.1,3.75,35.9,50.9,445,37.5,46.1,34.6
22.7,21.1,30.5,29.7,17.5,33.7,46.1,437,51.4,146,213
20.2,19.6,29.2,35.9,4.53,22.5,29.7,500,10,25.9,53.3
17.3,16.1,13.2,14.7,5.62,12.9,30.8,621,20,42.2,76.4
34.6,17.6,6.61,165,13.2,30.2,89.8,2091,15.1,33.4,56.7
19.1,14.6,22.9,32.8,11.4,78.4,127,1596,13.6,29.4,30
26.4,11.2,63.8,542,92.2,13.7,28.6,723,15.4,30,34.3
28.6,18.8,14.5,17.9,8.66,30.5,43.7,422,11.8,40,52.8
19.5,15.1,14.5,13.6,3.62,13.2,29.4,519,35.2,69.8,48.3
16.5,7.91,14.7,17.8,7.5,9.56,15.5,491,16.1,73.7,79.1
28.1,24.8,20.9,23.7,6.38,12.5,27.1,414,13.1,27.6,32.8
22.5,17.5,23.9,77.7,17.5,35.2,56.2,340,4.37,26.7,47.4
14.7,8.98,19.1,18.3,1.46,69.8,105,1252,19.8,31.1,31.6
77.7,154,25.3,20.9,1.14,8.28,34.9,931,17.3,43.7,58.3
28.6,55.7,13.7,170,28.1,23.7,35.2,519,11.8,20.7,47
51.9,32.2,11.1,175,8.35,73,131,1263,13.9,31.9,32.8
61,14.3,6.32,229,19.3,9.14,12.3,528,15.5,24.8,35.9
22.7,21.1,30.5,29.7,17.5,33.7,46.1,437,51.4,146,213
145,88.2,21.3,30.8,12.9,158,264,3460,15,28.4,49.6
75.7,56.2,18.6,32.8,10.6,18.8,33.1,523,11.8,32.8,41.4
13.8,9.56,16.7,146,19.3,175,223,661,10.4,42.2,70.4
9.39,41.4,4.53,13.3,8.82,63.8,106,1104,58.3,110,183
17.3,26.4,82.8,414,106,40,64.9,1018,13,20.9,27.6
15.8,25.7,13.8,24.1,10.6,53.8,74.3,538,8.43,32.2,28.4
16.4,6.98,3.75,5.62,1.22,32.2,47.4,523,31.3,52.3,82.8
32.8,18.3,23.5,23.1,3.31,53.8,85.1,610,10.5,35.5,53.3
19.5,15.1,14.5,13.6,3.62,13.2,29.4,519,35.2,69.8,48.3
19.3,24.4,20.4,26.2,1.25,38.2,63.8,1286,19.1,20,68.5
20,19.3,14.5,28.4,10.3,24.1,53.8,284,9.82,31.3,52.3
32.8,6.85,47.4,368,59.4,36.8,54.7,626,23.1,30,63.2
37.5,23.5,22.5,23.1,8.9,68.5,86.6,858,15.7,37.5,81.3
33.1,22.7,4.22,3.08,12.5,60.4,107,1358,7.7,6.55,30.5
11.7,14.5,21.5,13.6,10.6,69.2,108,2054,9.14,22.3,29.2
19.6,5.05,42.6,84.3,30.8,25.3,64.9,1778,7.7,22.3,61
12.7,13,16.7,100,15.4,7.77,24.8,813,25.5,71.7,112
17,17.9,1,15,10.2,34.9,63.8,414,11.3,25.7,35.5
49.6,71,23.9,13,10,113,204,3308,15.3,67.9,340
28.1,24.8,20.9,23.7,6.38,12.5,27.1,414,13.1,27.6,32.8
22.1,15.8,21.3,32.2,8.98,3.85,22.3,328,1.47,7.23,48.7
15.1,10.7,10.1,78.4,9.91,19.3,38.2,692,389,542,110
22.7,18.9,52.8,160,40,28.9,52.8,441,14.1,34,52.3
8.58,10.2,15.8,23.1,2.02,94.7,122,453,16.3,48.7,130
20.2,13.7,25.3,35.2,31.3,6.73,49.1,426,43.7,71,217
15.8,10.4,23.9,20.4,7.43,4.91,22.9,457,31.1,46.6,93.1
38.5,21.5,21.9,23.1,5,26.7,44.1,500,14.2,33.1,52.3
48.3,35.2,14.7,26.4,2.84,12.9,30.5,791,19.3,35.9,33.4
3.96,13.7,12,123,13.2,35.2,53.8,615,3.43,23.1,35.2
64.9,64.9,19.3,19.6,16.3,85.1,127,1928,1.46,10.7,20.2
21.7,16.7,22.5,80.6,9.31,20.9,37.5,723,10.1,19.6,23.7
20.4,18.6,54.2,322,54.7,51.4,75.7,235,20.2,37.9,45.7
48.3,35.2,14.7,26.4,2.84,12.9,30.5,791,19.3,35.9,33.4
26.2,12.4,21.1,24.4,4.96,114,244,1946,1.25,18.6,4.78
23.9,12.2,22.7,27.1,5.33,57.8,75,547,21.3,34.9,42.6
3.89,7.23,29.7,65.5,19.8,29.2,40.7,491,10.8,55.7,49.6
20.4,17.6,18.4,20.7,3.13,13.6,27.4,806,13.8,33.7,70.4
14.2,13.9,18.9,19.5,8.43,66.1,154,2329,18.6,40.7,68.5
30.5,15.5,53.3,142,19.1,77.7,151,2738,94.7,179,328
16.1,18.6,28.4,143,13.3,47.8,69.2,445,56.7,149,337
17.9,8.2,10.8,32.2,6.98,21.5,50.9,396,9.22,25.5,38.5
12.7,13,16.7,100,15.4,7.77,24.8,813,25.5,71.7,112
100,73,23.1,26.4,11.1,9.06,28.4,496,23.1,47,62.6
17.3,10.1,28.1,27.9,3.28,44.9,66.1,403,7.17,23.7,42.9
47.4,19.3,22.7,30.8,6.92,30,45.3,562,7.23,31.9,49.1
124,73,18.6,30.2,8.2,11.9,29.7,403,27.9,64.9,112
20.4,9.22,20.7,23.5,4.61,54.2,78.4,649,32.8,68.5,107
26.7,11.2,29.7,29.2,5.62,16.4,22.3,594,5.83,28.4,19.5
30,32.5,17,22.1,7.5,49.6,86.6,1124,23.1,40,47
12,8.13,36.8,47,12.5,39.2,91.4,1472,9.22,24.6,42.6
22.5,17,25.7,33.1,12.2,44.1,72.3,1700,11.8,40.7,102
20.9,11.4,26.4,26.7,14.7,32.5,60.4,514,16.5,20.7,40
9.31,11.3,27.6,20.7,5.57,100,202,2017,8.51,15.3,26.2
12.4,16.1,136,410,95.6,11.5,22.7,368,15.1,30.5,40
58.8,32.5,2.57,9.39,11.8,80.6,122,478,50.9,106,289
27.6,13,11.2,14.6,9.82,65.5,93.1,418,14.3,26.9,51.9
17,16.8,22.5,22.3,12.5,12,22.5,547,17.6,24.6,36.5
13.1,27.4,15.8,29.7,10.7,5.73,16.3,457,13.1,32.5,57.3
30.2,54.7,40,211,41.4,14.9,32.5,588,5.99,15,45.3
119,37.2,67.9,528,92.2,54.7,73,385,11.1,40,37.5
18.4,11.5,5.62,15.8,9.82,4,17.8,523,28.4,58.8,126
22.3,7.7,38.9,75,8.2,2.33,18.8,422,42.2,61.5,73
14.9,10.1,24.4,17.9,8.13,16.5,22.5,547,13.1,30,41.4
23.5,13.2,22.1,17.8,1.19,12.9,37.9,1762,22.9,25.3,51.9
20.7,9.06,23.5,20.4,4.61,57.8,82,922,52.3,80.6,111
19.8,11.7,23.5,16.7,15.1,3.37,19.3,470,13.7,31.1,56.7
38.2,34,13.2,20.5,11.9,4.91,12.7,441,22.5,30.2,73
11.2,49.6,26.4,44.5,33.7,26.9,47.8,382,7.99,26.4,40.3
73.7,62.6,20.9,12.6,3.72,17.9,30.8,649,8.82,23.5,13.7
24.1,13.6,16.3,19.1,1,82,195,2738,6.67,21.7,19.5
11.9,18.9,24.4,21.1,10,17,32.5,474,20,26.9,24.1
27.4,15.3,19.5,29.2,9.39,64.9,87.4,764,6.85,34.3,20.5
11.2,49.6,26.4,44.5,33.7,26.9,47.8,382,7.99,26.4,40.3
21.9,20.4,55.7,483,61,28.1,44.5,757,11.8,17.3,59.4
17.8,17.9,10.2,24.1,21.7,38.2,39.6,308,15,25.7,36.2
59.9,44.9,25.9,155,48.3,13.3,23.7,478,15.4,44.1,46.1
23.1,10.7,17.8,80.6,3.68,22.3,30.8,483,8.66,28.4,48.3
27.6,17.9,21.3,20,5.47,17.3,30.5,389,7.3,16.3,34.6
12.2,12.7,16.4,17.2,7.77,3.16,22.7,777,9.39,16.8,38.9
28.1,14.1,9.82,186,52.3,3.02,21.9,328,5.99,23.5,42.2
12,6.15,17.3,44.1,8.82,59.9,93.1,604,15,31.1,49.1
12.9,4.14,17.5,13.1,10.3,3.34,33.1,710,10.7,37.9,81.3
105,34.9,20.9,27.6,4.57,42.6,66.1,505,49.1,82,114
20.7,3.79,53.8,229,46.1,20.4,29.7,426,12.4,26.7,63.2
23.9,17.6,17.6,45.7,9.65,5.94,12.9,533,12.6,23.1,30.8
50.5,47.8,17.6,31.3,13.2,37.5,49.6,437,10.5,18.8,4.29
84.3,67.3,19.5,18.9,1.49,23.1,50.5,429,7.43,18.3,31.9
14.2,18.1,23.5,21.9,9.06,36.8,62.6,445,9.39,24.8,26.2
6.67,6.21,22.9,34.9,1.53,27.1,38.2,474,13,17.9,37.9
16.5,19.3,17.5,34,10.3,57.8,123,1928,4.03,22.1,37.2
75,52.8,42.2,259,39.6,20.4,41.4,692,17.8,58.3,60.4
8.28,14.6,40,359,44.9,267,368,3106,15,25.3,38.2
23.3,16.3,26.4,30.8,10.5,15.3,26.4,777,26.2,33.1,39.6
38.2,14.2,7.1,28.1,8.98,172,233,1075,8.58,25.7,57.3
38.5,21.5,21.9,23.1,5,26.7,44.1,500,14.2,33.1,52.3
25.9,16.1,13.6,16.1,15.7,29.4,44.9,599,3.49,32.8,41
20.7,11.9,77.7,294,79.9,6.61,19.5,478,9.82,24.6,109
20,13.1,25.9,94.7,10.9,35.5,63.2,1155,11,24.8,45.3
22.1,24.1,27.4,400,32.8,196,274,931,16.7,24.4,40
27.6,18.1,35.5,340,26.9,17.9,30,379,7.7,39.6,42.9
17.8,20.4,23.5,133,29.2,15,21.7,599,29.7,62.1,108
17.3,7.3,17.6,16,11.3,1.54,7.04,63.8,10.5,14.2,40.7
