"praf","pmek","plcg","pip2","pip3","p44.42","pakts473","pka","pkc","p38","pjnk"
66.1,25,6.61,2.84,7.91,11,32.5,297,34,70.4,47.4
10.5,23.1,2.62,1.05,13.7,18.1,40.7,289,24.4,49.6,43.3
32.2,16,1.89,1,22.3,9.06,23.3,403,5.83,21.3,62.6
10.8,23.5,7.37,10.1,12.2,19.1,43.3,1018,15.1,23.9,18.3
43.7,12.5,3.62,2.69,6.73,6.1,28.1,583,30.5,49.1,15.8
27.4,26.9,8.2,2.62,8.51,18.9,37.2,246,36.8,67.9,34.9
50.5,24.4,4.18,1.19,12.3,17.3,45.3,1407,13.7,35.9,12.9
42.9,15,1.15,1.01,22.5,5.19,19.8,588,32.2,59.9,14.3
63.2,25.5,2.09,4.7,4.96,66.1,132,770,18.9,38.9,95.6
63.8,34.3,3.34,1,14.3,15,63.8,931,1,20,67.9
61,53.3,8.74,1.01,19.1,5.88,37.5,1334,20.2,36.8,9.91
69.8,24.8,1,2.69,17.9,29.2,61.5,1134,21.1,32.2,17.5
11.1,41.8,4.26,7.77,9.22,19.1,27.6,209,1.91,85.8,3.16
57.8,22.9,4.57,1.6,32.8,6.15,14.1,255,8.2,42.2,264
40.3,26.2,6.67,1,12.5,11.2,44.5,784,18.4,33.7,12.5
97.3,47,1,2.15,26.7,38.2,137,2017,17.8,37.2,22.7
66.7,30,1.54,7.99,25.3,30.8,50.5,289,11.2,18.4,4.1
41.8,23.1,1,1.06,12.1,20.5,33.1,292,35.2,66.7,25.9
33.7,13.3,4.14,1,17.2,18.9,37.5,375,1,66.7,13.5
74.3,28.4,11.5,4.26,16.5,142,191,466,2.59,10.9,69.2
26.2,15.5,7.7,3.79,17.5,14.7,36.2,372,7.17,8.66,1
47,27.1,5.83,1.01,14.1,11.3,39.6,723,29.4,48.3,27.6
30,19.6,2.76,2.37,1,20.7,36.5,835,23.3,42.9,24.4
82.8,37.5,1,7.3,1.12,15.3,24.6,396,14.9,34.9,8.98
34.6,19.8,1,6.92,17.8,16.7,31.3,294,25.5,83.5,30
14.2,25.5,8.2,1.01,22.7,57.8,87.4,1027,14.7,37.9,6.04
14.3,16.8,1.81,5.73,27.6,12.9,33.7,523,47.8,106,58.8
18.1,23.9,3.49,1.01,8.28,19.5,46.1,418,6.85,25.7,83.5
51.9,12.5,4.29,1.18,7.84,13.9,28.4,284,22.1,55.7,15.4
19.3,32.5,10.4,3.28,14.9,14.6,19.1,491,17.2,23.5,10.8
10.5,23.1,2.62,1.05,13.7,18.1,40.7,289,24.4,49.6,43.3
96.5,60.4,1.76,1.14,9.14,31.3,158,1084,36.2,67.3,33.1
52.3,12.2,7.04,2.84,31.1,16,41,505,11.3,33.1,6.73
71,26.4,3.19,2.81,1.47,28.1,47,346,24.8,41.4,33.4
73,25.3,14.9,4.66,48.3,4.7,22.1,478,27.9,43.7,7.77
64.4,19.8,6.61,1.42,10.7,28.4,40,334,3.02,21.5,62.1
79.9,27.9,3.89,1,13.8,49.6,139,1144,13.6,30.5,8.06
31.6,16.4,1,2.25,1.01,21.3,47.4,1075,22.9,61,21.7
47.8,34,7.57,2.84,24.4,21.5,42.9,257,11.5,33.1,9.47
106,26.7,10.4,1.08,1,21.9,37.2,264,17.9,35.9,37.9
107,129,15.8,1.03,10.9,49.6,99.1,1298,28.4,50.9,31.1
16.1,15.3,1.11,1,14.3,10.5,48.3,1762,4.22,20.5,50.9
18.6,17.8,1,1.01,18.4,26.4,32.2,264,30.2,52.8,25.3
139,50,1,2.59,11.4,18.4,44.1,292,17.5,47.4,118
118,59.9,9.47,2.94,6.73,18.9,59.4,692,33.4,51.9,31.9
29.7,23.9,12.2,77,31.6,82.8,164,1827,20.5,30.8,17.3
41.4,21.9,20.7,2.55,18.8,10,26.7,414,3.46,19.1,30
75,18.3,3.28,1.01,15.4,24.6,38.5,175,15.5,33.4,89
36.2,31.9,1.23,8.74,9.22,8.13,24.1,355,25,58.3,31.9
47.8,29.7,11.4,6.85,11.9,18.1,29.7,259,7.77,21.5,5.19
33.4,17.9,5.83,1,13.1,6.67,40,313,5.57,28.6,67.9
46.6,17.3,6.98,1.18,2.81,117,223,528,25.7,36.8,29.7
39.6,20.4,4.91,1.01,8.43,13.6,26.2,136,3.49,12.6,62.1
122,46.1,1.32,1.33,16.4,46.1,91.4,2350,22.9,46.6,15
51.4,24.8,18.8,9.82,25.7,24.1,47.8,1114,3.28,18.9,56.7
132,172,2.15,2.25,8.66,16.4,33.1,426,38.2,64.9,21.9
48.7,42.6,3.52,6.73,7.37,11.8,23.7,175,49.6,85.1,11.3
3.28,7.57,6.04,4.07,11.5,30,86.6,1065,19.1,44.1,17.8
359,365,13.3,1,32.2,11.2,20.4,491,13.5,39.2,13.6
71,21.3,6.73,2.81,12.1,44.9,71,319,19.8,37.2,25
29.4,22.1,3.85,3.68,7.04,29.4,73.7,1176,10.1,25.7,14.2
32.2,16,1.89,1,22.3,9.06,23.3,403,5.83,21.3,62.6
19.8,16.4,3.25,6.98,16,46.1,95.6,487,2.71,92.2,5.52
50.5,29.7,5.09,3.19,11.1,25.7,60.4,426,2.25,5.09,79.1
90.6,59.9,8.51,2.74,8.13,9.91,31.6,704,14.5,36.8,74.3
85.1,21.9,1.08,1,7.5,8.74,18.8,355,5.83,17.9,103
17.5,19.3,4.41,1,4.61,4.83,19.6,750,4.22,18.8,93.9
49.6,30.5,7.3,2.02,5.47,21.1,41,237,14.5,34.9,10.5
60.4,22.5,2.41,3.34,7.3,17.5,20.5,284,42.2,89,70.4
82,62.1,3.96,1.08,13.6,2.59,30.2,27.9,2.39,17.8,84.3
58.8,17.3,5.28,1,1.1,46.6,53.8,259,27.9,80.6,184
34,29.4,3.22,2.76,9.14,19.1,30,441,20,45.7,13.6
4.45,6.1,8.2,1,50,17.6,19.5,437,15.5,34,22.7
78.4,43.7,3.75,4.7,11.7,17.2,31.9,211,74.3,112,28.9
132,172,2.15,2.25,8.66,16.4,33.1,426,38.2,64.9,21.9
53.8,17.5,4.83,1.01,4,41.4,71,1197,5.14,16.7,71
57.3,23.7,7.1,9.65,9.22,44.9,126,1186,3.49,18.4,77.7
15.7,16.3,5.38,93.9,22.7,32.5,66.1,655,42.2,107,34.6
82,43.3,1.86,1,13.2,19.8,54.7,2167,11.2,17.9,8.74
43.7,28.4,10.2,1.23,14.6,17.8,39.6,337,19.1,41,12.7
27.4,10.9,2.86,4.1,5.88,68.5,129,1459,20.2,35.9,8.9
129,51.4,2.07,4.41,9.22,25.5,33.4,227,1.78,39.6,8.51
71.7,53.3,4.29,6.1,48.7,12.3,25.5,337,15.4,34.6,9.22
95.6,61.5,11.2,1.01,38.5,18.4,53.8,483,3.34,8.28,40.7
66.7,19.3,2.46,1.06,25.3,10.7,36.2,422,11.8,25.7,9.91
138,176,14.2,1,7.3,38.2,58.8,246,63.2,87.4,16.5
55.7,22.9,3.22,6.67,12.7,14.9,53.3,1055,17,35.2,9.56
88.2,34,1,167,35.2,19.8,41.8,241,1.64,12.2,42.9
82,33.7,1.32,3.16,12.9,41.4,93.1,757,27.4,79.1,38.9
80.6,30,18.8,1.65,15.4,19.8,54.7,281,21.5,41,13.9
54.2,14.9,9.39,1,13.5,35.2,101,813,13.2,40.3,21.5
11.7,30.8,2.84,6.32,10.6,66.1,86.6,922,1.51,21.7,80.6
40,30.5,10.6,35.2,34.3,33.7,95.6,2666,24.8,42.6,13.1
66.1,34.9,15.7,6.67,18.8,14.9,31.6,281,4.96,28.4,89.8
66.1,18.8,1,1.68,15.5,12,17,418,11.5,29.2,7.64
72.3,24.4,5.28,179,35.2,22.1,42.6,196,26.9,38.9,20.7
67.9,36.5,14.5,5.14,10.3,45.7,80.6,898,18.4,34.3,22.3
259,172,1,1.41,15.5,21.5,42.6,407,39.2,73.7,48.3
94.7,36.5,6.79,1.23,5.47,14.6,30.2,567,113,175,37.9
27.6,34.6,1,1.01,12.2,5.88,16.1,385,14.9,23.7,15.8
45.7,13.1,1.91,6.79,6.32,29.7,49.1,382,16.7,39.2,22.9
11.7,30.8,2.84,6.32,10.6,66.1,86.6,922,1.51,21.7,80.6
54.7,16.1,5.09,5.05,22.5,7.64,18.3,500,24.4,42.6,11.1
93.9,34.3,1,1,7.7,8.82,24.4,632,5.62,12.1,115
10.5,23.1,2.62,1.05,13.7,18.1,40.7,289,24.4,49.6,43.3
90.6,59.9,8.51,2.74,8.13,9.91,31.6,704,14.5,36.8,74.3
52.3,29.4,3.13,1.23,1.93,51.9,147,939,11.9,24.4,12
27.6,21.3,4.26,1.88,11.9,9.39,19.6,828,5.78,13.6,78.4
61,41,3.96,3.92,19.8,27.6,44.5,355,28.9,69.2,34.9
71.7,53.3,4.29,6.1,48.7,12.3,25.5,337,15.4,34.6,9.22
73,29.7,5.94,4.29,12.3,13.6,145,154,23.7,48.7,15.5
103,69.8,33.1,7.77,42.9,16,44.5,1114,25.3,43.7,12.7
21.1,18.8,4,3.85,3.11,55.7,85.8,433,50.5,109,52.8
22.5,22.5,10.5,2.67,13.5,10.4,26.2,449,13.7,23.7,7.37
1.46,3.82,5.52,5.83,11.8,53.3,107,1843,21.9,61,19.1
46.1,35.9,11.3,1.27,11.9,37.2,97.3,764,17.2,42.2,11.7
40.3,23.7,8.06,1,16.5,7.43,31.3,1094,13.6,30.2,11
18.3,15.5,3.05,4.53,25.7,30.2,56.7,1486,29.2,69.8,26.9
83.5,33.7,1.42,1.01,12.5,74.3,119,466,11.9,31.9,6.1
100,57.3,6.21,1.24,26.7,23.5,34.6,308,12.7,22.5,2.07
61.5,23.1,8.74,7.3,9.65,13.7,39.2,400,29.7,46.6,16
56.7,34,1,7.64,10.6,29.2,88.2,1611,5.57,34,106
60.4,22.5,2.41,3.34,7.3,17.5,20.5,284,42.2,89,70.4
50.5,20.9,1.88,1.91,14.7,34.3,107,1055,4.66,32.5,115
92.2,31.6,7.77,1.58,4.83,17.5,24.1,655,19.8,40.7,5.83
27.4,26.9,8.2,2.62,8.51,18.9,37.2,246,36.8,67.9,34.9
1.46,3.82,5.52,5.83,11.8,53.3,107,1843,21.9,61,19.1
34,29.4,3.22,2.76,9.14,19.1,30,441,20,45.7,13.6
66.1,18.8,1,1.68,15.5,12,17,418,11.5,29.2,7.64
61,17.6,1.6,1.05,4.78,34.6,66.1,410,44.1,121,90.6
85.1,20.5,3.02,1.07,17,7.99,23.1,316,49.1,68.5,16
49.1,29.2,2.53,1.42,5.73,18.6,48.7,1165,27.9,40.7,21.9
15.7,16.3,5.38,93.9,22.7,32.5,66.1,655,42.2,107,34.6
51.9,46.1,13.2,1.01,18.4,6.73,13,474,24.4,50.5,77.7
56.2,19.8,9.91,4.87,6.73,26.7,41,221,28.4,40,9.73
54.7,24.6,6.92,1.15,17.8,47,95.6,1877,1,1,7.7
16.4,21.5,5.52,3.85,22.7,12.2,69.8,1582,2.48,17.6,96.5
83.5,19.5,7.57,1.08,2.76,17.9,33.4,316,16.7,26.9,15.4
81.3,64.4,2.04,1,15.5,44.5,89.8,583,11.2,43.7,6.04
54.2,14.9,9.39,1,13.5,35.2,101,813,13.2,40.3,21.5
17.5,19.3,4.41,1,4.61,4.83,19.6,750,4.22,18.8,93.9
79.1,16.5,6.1,1.64,15.5,7.99,29.4,385,32.2,67.9,21.7
75,27.1,2.46,1.01,17.3,38.9,92.2,770,21.9,35.5,21.9
76.4,41.4,5.88,5.14,12.9,62.1,117,445,12.7,23.7,3.85
36.2,16.7,6.73,3.85,18.9,34.6,57.3,632,2.69,25,91.4
31.6,8.66,7.99,1,8.06,37.9,84.3,1611,8.51,56.2,239
48.7,18.3,6.79,1.01,13.5,11.5,22.9,359,21.3,42.6,29.7
90.6,31.6,18.4,5.14,29.7,27.6,48.7,193,38.9,85.8,57.8
132,55.2,17,6.79,13.3,9.39,25.9,523,25.7,58.8,27.9
23.7,22.5,6.15,2.44,13.7,5.52,38.2,552,37.5,86.6,58.8
70.4,40,2.57,1.65,3.43,23.5,42.9,392,2.39,11.4,43.3
35.5,22.5,5.14,1.01,19.8,46.1,94.7,1596,5.33,25.5,89.8
74.3,24.4,2.21,1.98,16,67.9,121,227,7.5,18.9,83.5
34,29.4,3.22,2.76,9.14,19.1,30,441,20,45.7,13.6
64.9,26.7,1,1,22.7,40.7,73,2054,2.76,13.7,47.8
57.8,22.9,4.57,1.6,32.8,6.15,14.1,255,8.2,42.2,264
44.1,15.3,3.43,2.41,5.88,17.5,43.3,349,35.5,83.5,37.9
15.4,23.9,1.86,6.26,32.8,41.4,68.5,331,5.99,5.05,44.5
9.14,8.66,5.88,8.2,21.1,37.9,76.4,685,23.1,34.9,17.3
47.8,25.9,7.17,1,16.5,23.1,40.7,379,3.43,30,4.07
25,34,2.29,1.01,15.1,7.3,16.1,276,13.6,38.5,60.4
17.8,19.3,16.3,2.07,20.4,7.84,7.5,375,25.5,47.4,12.3
44.9,30.5,8.43,6.79,22.3,3.22,25,820,12,31.9,18.9
71,21.3,6.73,2.81,12.1,44.9,71,319,19.8,37.2,25
82.8,25.7,7.3,1.86,10.7,9.14,23.3,349,20.7,44.9,23.7
34,13.8,4.7,6.49,21.3,16.3,45.7,403,4.91,18.6,61.5
21.7,36.8,4.07,1,23.1,34.9,62.6,379,33.4,71.7,18.3
78.4,39.6,6.1,1.01,12.9,16.7,48.7,123,18.3,37.2,6.26
70.4,32.8,1.04,1.88,8.74,20.4,43.3,730,12.4,21.3,1
64.9,54.2,1,21.5,7.7,1,1.55,50.9,12.7,37.9,2.67
85.8,30,11.5,1,11.9,8.9,20.9,567,19.5,37.5,4.57
79.9,52.3,6.67,1.68,2.67,9.91,23.1,509,73,142,30.2
60.4,19.8,1,1.95,34.9,4.78,21.1,692,33.4,83.5,30.2
30,22.1,4.87,1.12,9.22,3.92,46.6,173,17.2,25,10.6
175,77,3.72,2.33,11.3,10.1,26.9,588,24.4,37.5,25.7
84.3,40.3,6.79,1.01,17.6,19.6,37.5,246,13.7,35.5,78.4
49.6,30.5,7.3,2.02,5.47,21.1,41,237,14.5,34.9,10.5
41.4,24.4,2.41,1,12.7,67.3,135,626,18.3,29.2,13
59.4,17.6,3.65,4.78,26.9,49.6,113,882,12.4,30.5,8.58
73,22.1,9.31,1.01,12.4,28.4,38.2,349,13.7,31.3,17.2
56.7,25.9,1.83,3.96,21.7,13.5,26.2,698,22.3,53.8,4.26
59.4,15.3,1.01,2.37,19.6,15.7,41,269,11.1,22.1,6.44
69.8,29.4,8.35,1.39,20.7,3.75,8.06,302,20.5,46.6,9.39
30,22.1,4.87,1.12,9.22,3.92,46.6,173,17.2,25,10.6
56.7,25.5,1.84,1,25.7,6.98,31.9,851,8.51,20.5,160
132,55.2,17,6.79,13.3,9.39,25.9,523,25.7,58.8,27.9
33.4,17.9,5.83,1,13.1,6.67,40,313,5.57,28.6,67.9
34.6,19.8,1,6.92,17.8,16.7,31.3,294,25.5,83.5,30
43.7,37.2,5.38,2.27,8.2,6.1,13.8,567,11.5,35.5,13.2
71.7,27.6,4.91,3.96,8.35,21.3,34.3,274,30,63.2,13.3
46.1,18.8,1,6.15,9.65,26.4,46.6,239,11.2,27.4,9.91
69.8,22.5,5.73,1.01,16.1,35.5,45.3,313,20.7,53.3,20.5
28.1,44.1,1.08,3.62,9.65,43.7,87.4,552,12.7,25.5,6.73
59.9,23.7,1.6,3.02,16.5,17.6,42.2,269,18.9,41.8,18.1
55.2,24.4,1.73,6.38,9.65,14.3,29.7,328,2.46,13.7,75
50.9,30,12.1,1.79,21.7,1.64,20,770,29.2,66.7,18.8
73,41.4,2.94,2.48,5.14,51.9,101,890,27.1,62.6,18.8
42.9,26.9,1.01,1.23,11.5,26.2,34,340,13.9,26.2,12.1
30,19.6,2.76,2.37,1,20.7,36.5,835,23.3,42.9,24.4
77,33.1,5.19,4.07,16.7,13,32.5,441,25.3,50.5,22.9
77,30.5,4.49,2.46,18.3,24.6,41.8,302,13,18.8,50.9
113,73,1,1.31,11.5,8.74,31.1,487,40,79.9,43.7
24.6,16,6.92,9.39,8.06,15.7,53.8,346,9.31,18.1,12.5
19.6,27.4,5.88,1,29.4,42.6,89.8,1275,40,93.1,51.9
25,25,15.3,2.29,32.2,20.9,41.8,227,5.28,20,82.8
19.6,27.1,14.9,1.01,18.4,29.4,48.3,359,8.82,33.7,66.7
93.9,34.3,1,1,7.7,8.82,24.4,632,5.62,12.1,115
7.3,11.9,6.38,4.57,10.2,11.2,19.3,528,9.91,35.5,37.5
38.2,19.8,14.9,1,5.78,4.57,38.2,573,20.9,52.3,17
15.8,25.7,1.27,3.08,16.7,37.2,61,414,19.6,31.3,12.3
27.4,10.9,2.86,4.1,5.88,68.5,129,1459,20.2,35.9,8.9
63.8,34.3,3.34,1,14.3,15,63.8,931,1,20,67.9
51.9,46.1,13.2,1.01,18.4,6.73,13,474,24.4,50.5,77.7
1.12,22.7,6.38,1,14.2,25.3,42.2,449,24.6,50.5,13.1
79.9,27.9,3.89,1,13.8,49.6,139,1144,13.6,30.5,8.06
44.5,23.7,6.79,3.4,12.5,31.9,57.3,221,46.1,65.5,38.9
79.1,41.4,1,1.72,7.77,6.98,22.7,604,14.2,25,14.6
26.4,25.5,10.6,3.28,36.8,25,41.8,292,16.3,39.6,15.4
102,33.7,6.15,1.72,16.8,113,331,3078,12.6,31.3,13.6
57.8,22.9,4.57,1.6,32.8,6.15,14.1,255,8.2,42.2,264
19.8,16.4,3.25,6.98,16,46.1,95.6,487,2.71,92.2,5.52
88.2,29.7,13.8,3.25,13.2,31.6,58.8,667,22.3,45.7,13.8
62.1,14.7,4.83,1.39,10.2,26.2,43.3,523,21.9,28.6,11.5
91.4,30.8,7.64,5.94,10.1,6.32,10.5,300,6.49,13.7,56.2
59.4,36.2,9.47,6.44,9.56,79.1,145,922,32.5,66.7,36.8
62.1,23.1,3.52,2.79,39.2,11.3,15.7,400,2.79,34.9,66.7
54.7,11.8,4.18,1,31.1,66.7,154,1928,20.7,57.3,23.9
62.1,17.3,5,1.01,2.07,17.8,36.5,271,13,27.9,7.1
55.2,18.8,6.04,5.99,13.9,29.2,60.4,445,13.5,30,6.79
70.4,32.8,1.04,1.88,8.74,20.4,43.3,730,12.4,21.3,1
52.3,15.1,12.1,5.52,7.91,7.23,17,328,1.19,9.39,53.3
50.5,24.4,4.18,1.19,12.3,17.3,45.3,1407,13.7,35.9,12.9
13.1,31.1,11,1,21.9,11.5,27.1,400,2.46,23.9,68.5
61.5,23.1,8.74,7.3,9.65,13.7,39.2,400,29.7,46.6,16
77.7,21.1,14.3,2.84,28.4,27.4,44.1,205,12.1,23.3,12.2
78.4,21.9,9.31,4.66,44.9,10.7,26.4,866,17.2,21.9,7.84
85.1,23.5,8.74,1.01,18.6,8.28,23.3,717,4.18,9.73,4.14
138,176,14.2,1,7.3,38.2,58.8,246,63.2,87.4,16.5
54.2,14.9,9.39,1,13.5,35.2,101,813,13.2,40.3,21.5
34.6,15.4,1.24,4.14,16.5,18.1,30.8,241,12.5,21.3,12.6
23.3,27.4,9.06,1.01,6.92,25,77.7,478,39.2,109,26.2
13.1,27.9,12.4,1,10.8,39.6,112,743,22.9,32.8,21.7
46.6,9.31,1,5.73,19.1,23.9,40,308,12.2,28.9,4.29
10.6,17.5,1.57,1.84,14.2,15.1,48.7,1512,31.9,57.3,9.14
61,18.9,5.42,3,11.1,13.6,16.3,426,20.4,50,17.9
36.2,17.8,5.14,3.43,9.65,14.7,31.6,385,15.7,31.1,11.2
61,28.9,10.3,1.01,20.7,111,184,491,12.5,37.2,7.1
61,14.9,3.31,2.53,22.1,19.6,47.8,237,2.67,18.6,13.7
31.9,20.5,1.79,165,72.3,17.2,33.1,723,15.5,37.2,79.1
40,25.9,5.42,4.18,8.13,13,29.4,250,2.23,21.3,37.9
